-1	-1	inf
-1	-0.95	inf
-1	-0.9	inf
-1	-0.85	inf
-1	-0.8	inf
-1	-0.75	1.29724
-1	-0.7	1.26648
-1	-0.65	1.23684
-1	-0.6	1.20841
-1	-0.55	1.18128
-1	-0.5	1.15553
-1	-0.45	1.13126
-1	-0.4	1.10859
-1	-0.35	1.08761
-1	-0.3	1.06846
-1	-0.25	1.05126
-1	-0.2	1.03615
-1	-0.15	1.02327
-1	-0.1	1.0128
-1	-0.05	1.00494
-1	3.19189e-16	1
-1	0.05	1.00494
-1	0.1	1.0128
-1	0.15	1.02327
-1	0.2	1.03615
-1	0.25	1.05126
-1	0.3	1.06846
-1	0.35	1.08761
-1	0.4	1.10859
-1	0.45	1.13126
-1	0.5	1.15553
-1	0.55	1.18128
-1	0.6	1.20841
-1	0.65	1.23684
-1	0.7	1.26648
-1	0.75	1.29724
-1	0.8	inf
-1	0.85	inf
-1	0.9	inf
-1	0.95	inf
-1	1	inf

-0.95	-1	inf
-0.95	-0.95	inf
-0.95	-0.9	inf
-0.95	-0.85	1.32409
-0.95	-0.8	1.29047
-0.95	-0.75	1.25782
-0.95	-0.7	1.22621
-0.95	-0.65	1.19571
-0.95	-0.6	1.16642
-0.95	-0.55	1.13842
-0.95	-0.5	1.11181
-0.95	-0.45	1.0867
-0.95	-0.4	1.0632
-0.95	-0.35	1.04142
-0.95	-0.3	1.02151
-0.95	-0.25	1.0036
-0.95	-0.2	0.987837
-0.95	-0.15	0.974383
-0.95	-0.1	0.963424
-0.95	-0.05	0.955182
-0.95	3.19189e-16	0.95
-0.95	0.05	0.955182
-0.95	0.1	0.963424
-0.95	0.15	0.974383
-0.95	0.2	0.987837
-0.95	0.25	1.0036
-0.95	0.3	1.02151
-0.95	0.35	1.04142
-0.95	0.4	1.0632
-0.95	0.45	1.0867
-0.95	0.5	1.11181
-0.95	0.55	1.13842
-0.95	0.6	1.16642
-0.95	0.65	1.19571
-0.95	0.7	1.22621
-0.95	0.75	1.25782
-0.95	0.8	1.29047
-0.95	0.85	1.32409
-0.95	0.9	inf
-0.95	0.95	inf
-0.95	1	inf

-0.9	-1	inf
-0.9	-0.95	inf
-0.9	-0.9	1.32243
-0.9	-0.85	1.28708
-0.9	-0.8	1.2526
-0.9	-0.75	1.21908
-0.9	-0.7	1.18658
-0.9	-0.65	1.15519
-0.9	-0.6	1.12499
-0.9	-0.55	1.09609
-0.9	-0.5	1.06857
-0.9	-0.45	1.04257
-0.9	-0.4	1.01819
-0.9	-0.35	0.99556
-0.9	-0.3	0.974832
-0.9	-0.25	0.956151
-0.9	-0.2	0.939681
-0.9	-0.15	0.925599
-0.9	-0.1	0.914108
-0.9	-0.05	0.905451
-0.9	3.19189e-16	0.9
-0.9	0.05	0.905451
-0.9	0.1	0.914108
-0.9	0.15	0.925599
-0.9	0.2	0.939681
-0.9	0.25	0.956151
-0.9	0.3	0.974832
-0.9	0.35	0.99556
-0.9	0.4	1.01819
-0.9	0.45	1.04257
-0.9	0.5	1.06857
-0.9	0.55	1.09609
-0.9	0.6	1.12499
-0.9	0.65	1.15519
-0.9	0.7	1.18658
-0.9	0.75	1.21908
-0.9	0.8	1.2526
-0.9	0.85	1.28708
-0.9	0.9	1.32243
-0.9	0.95	inf
-0.9	1	inf

-0.85	-1	inf
-0.85	-0.95	1.32409
-0.85	-0.9	1.28708
-0.85	-0.85	1.25086
-0.85	-0.8	1.21551
-0.85	-0.75	1.18108
-0.85	-0.7	1.14767
-0.85	-0.65	1.11534
-0.85	-0.6	1.0842
-0.85	-0.55	1.05434
-0.85	-0.5	1.02587
-0.85	-0.45	0.998913
-0.85	-0.4	0.973597
-0.85	-0.35	0.950059
-0.85	-0.3	0.928453
-0.85	-0.25	0.908942
-0.85	-0.2	0.891705
-0.85	-0.15	0.876937
-0.85	-0.1	0.864863
-0.85	-0.05	0.855749
-0.85	3.19189e-16	0.85
-0.85	0.05	0.855749
-0.85	0.1	0.864863
-0.85	0.15	0.876937
-0.85	0.2	0.891705
-0.85	0.25	0.908942
-0.85	0.3	0.928453
-0.85	0.35	0.950059
-0.85	0.4	0.973597
-0.85	0.45	0.998913
-0.85	0.5	1.02587
-0.85	0.55	1.05434
-0.85	0.6	1.0842
-0.85	0.65	1.11534
-0.85	0.7	1.14767
-0.85	0.75	1.18108
-0.85	0.8	1.21551
-0.85	0.85	1.25086
-0.85	0.9	1.28708
-0.85	0.95	1.32409
-0.85	1	inf

-0.8	-1	inf
-0.8	-0.95	1.29047
-0.8	-0.9	1.2526
-0.8	-0.85	1.21551
-0.8	-0.8	1.17925
-0.8	-0.75	1.14389
-0.8	-0.7	1.10952
-0.8	-0.65	1.07622
-0.8	-0.6	1.04409
-0.8	-0.55	1.01323
-0.8	-0.5	0.983759
-0.8	-0.45	0.955797
-0.8	-0.4	0.929483
-0.8	-0.35	0.904969
-0.8	-0.3	0.882417
-0.8	-0.25	0.862007
-0.8	-0.2	0.843935
-0.8	-0.15	0.828417
-0.8	-0.1	0.8157
-0.8	-0.05	0.806081
-0.8	3.19189e-16	0.8
-0.8	0.05	0.806081
-0.8	0.1	0.8157
-0.8	0.15	0.828417
-0.8	0.2	0.843935
-0.8	0.25	0.862007
-0.8	0.3	0.882417
-0.8	0.35	0.904969
-0.8	0.4	0.929483
-0.8	0.45	0.955797
-0.8	0.5	0.983759
-0.8	0.55	1.01323
-0.8	0.6	1.04409
-0.8	0.65	1.07622
-0.8	0.7	1.10952
-0.8	0.75	1.14389
-0.8	0.8	1.17925
-0.8	0.85	1.21551
-0.8	0.9	1.2526
-0.8	0.95	1.29047
-0.8	1	inf

-0.75	-1	1.29724
-0.75	-0.95	1.25782
-0.75	-0.9	1.21908
-0.75	-0.85	1.18108
-0.75	-0.8	1.14389
-0.75	-0.75	1.10758
-0.75	-0.7	1.07222
-0.75	-0.65	1.03791
-0.75	-0.6	1.00475
-0.75	-0.55	0.972842
-0.75	-0.5	0.942308
-0.75	-0.45	0.913281
-0.75	-0.4	0.885905
-0.75	-0.35	0.860343
-0.75	-0.3	0.836772
-0.75	-0.25	0.815387
-0.75	-0.2	0.796404
-0.75	-0.15	0.780062
-0.75	-0.1	0.766634
-0.75	-0.05	0.756452
-0.75	3.19189e-16	0.75
-0.75	0.05	0.756452
-0.75	0.1	0.766634
-0.75	0.15	0.780062
-0.75	0.2	0.796404
-0.75	0.25	0.815387
-0.75	0.3	0.836772
