-1	-1	inf
-1	-0.98	4.37403
-1	-0.96	4.37391
-1	-0.94	4.37345
-1	-0.92	4.37252
-1	-0.9	4.37103
-1	-0.88	4.3689
-1	-0.86	4.36612
-1	-0.84	4.36268
-1	-0.82	4.35861
-1	-0.8	4.35397
-1	-0.78	4.34888
-1	-0.76	4.3436
-1	-0.74	4.33882
-1	-0.72	4.34089
-1	-0.7	4.34166
-1	-0.68	4.34044
-1	-0.66	4.33674
-1	-0.64	4.33005
-1	-0.62	4.31761
-1	-0.6	4.29818
-1	-0.58	4.26646
-1	-0.56	4.22268
-1	-0.54	4.1783
-1	-0.52	4.14705
-1	-0.5	4.1313
-1	-0.48	4.13292
-1	-0.46	4.13657
-1	-0.44	4.1398
-1	-0.42	4.14181
-1	-0.4	4.14241
-1	-0.38	4.14166
-1	-0.36	4.13971
-1	-0.34	4.13672
-1	-0.32	4.13287
-1	-0.3	4.12833
-1	-0.28	4.12327
-1	-0.26	4.118
-1	-0.24	4.11324
-1	-0.22	4.11592
-1	-0.2	4.11774
-1	-0.18	4.11802
-1	-0.16	4.11627
-1	-0.14	4.11201
-1	-0.12	4.10472
-1	-0.1	4.09141
-1	-0.08	4.07285
-1	-0.06	4.04766
-1	-0.04	4.01893
-1	-0.02	3.99363
-1	6.17562e-16	3.97898
-1	0.02	3.99363
-1	0.04	4.01893
-1	0.06	4.04766
-1	0.08	4.07285
-1	0.1	4.09141
-1	0.12	4.10472
-1	0.14	4.11201
-1	0.16	4.11627
-1	0.18	4.11802
-1	0.2	4.11774
-1	0.22	4.11592
-1	0.24	4.11324
-1	0.26	4.118
-1	0.28	4.12327
-1	0.3	4.12833
-1	0.32	4.13287
-1	0.34	4.13672
-1	0.36	4.13971
-1	0.38	4.14166
-1	0.4	4.14241
-1	0.42	4.14181
-1	0.44	4.1398
-1	0.46	4.13657
-1	0.48	4.13292
-1	0.5	4.1313
-1	0.52	4.14705
-1	0.54	4.1783
-1	0.56	4.22268
-1	0.58	4.26646
-1	0.6	4.29818
-1	0.62	4.31761
-1	0.64	4.33005
-1	0.66	4.33674
-1	0.68	4.34044
-1	0.7	4.34166
-1	0.72	4.34089
-1	0.74	4.33882
-1	0.76	4.3436
-1	0.78	4.34888
-1	0.8	4.35397
-1	0.82	4.35861
-1	0.84	4.36268
-1	0.86	4.36612
-1	0.88	4.3689
-1	0.9	4.37103
-1	0.92	4.37252
-1	0.94	4.37345
-1	0.96	4.37391
-1	0.98	4.37403
-1	1	inf

-0.98	-1	4.37403
-0.98	-0.98	4.35829
-0.98	-0.96	4.34266
-0.98	-0.94	4.3272
-0.98	-0.92	4.312
-0.98	-0.9	4.2972
-0.98	-0.88	4.28292
-0.98	-0.86	4.26935
-0.98	-0.84	4.25665
-0.98	-0.82	4.245
-0.98	-0.8	4.23456
-0.98	-0.78	4.22556
-0.98	-0.76	4.21827
-0.98	-0.74	4.2134
-0.98	-0.72	4.21747
-0.98	-0.7	4.22215
-0.98	-0.68	4.22674
-0.98	-0.66	4.23063
-0.98	-0.64	4.23322
-0.98	-0.62	4.23381
-0.98	-0.6	4.23148
-0.98	-0.58	4.22461
-0.98	-0.56	4.20951
-0.98	-0.54	4.18306
-0.98	-0.52	4.15267
-0.98	-0.5	4.1313
-0.98	-0.48	4.11717
-0.98	-0.46	4.10532
-0.98	-0.44	4.09354
-0.98	-0.42	4.08127
-0.98	-0.4	4.06856
-0.98	-0.38	4.05566
-0.98	-0.36	4.04293
-0.98	-0.34	4.03069
-0.98	-0.32	4.01926
-0.98	-0.3	4.00892
-0.98	-0.28	3.99995
-0.98	-0.26	3.99267
-0.98	-0.24	3.98783
-0.98	-0.22	3.99251
-0.98	-0.2	3.99824
-0.98	-0.18	4.00432
-0.98	-0.16	4.01017
-0.98	-0.14	4.01519
-0.98	-0.12	4.01869
-0.98	-0.1	4.01992
-0.98	-0.08	4.0178
-0.98	-0.06	4.0114
-0.98	-0.04	4.0006
-0.98	-0.02	3.98782
-0.98	6.17562e-16	3.97898
-0.98	0.02	3.98782
-0.98	0.04	4.0006
-0.98	0.06	4.0114
-0.98	0.08	4.0178
-0.98	0.1	4.01992
-0.98	0.12	4.01869
-0.98	0.14	4.01519
-0.98	0.16	4.01017
-0.98	0.18	4.00432
-0.98	0.2	3.99824
-0.98	0.22	3.99251
-0.98	0.24	3.98783
-0.98	0.26	3.99267
-0.98	0.28	3.99995
-0.98	0.3	4.00892
-0.98	0.32	4.01926
-0.98	0.34	4.03069
-0.98	0.36	4.04293
-0.98	0.38	4.05566
-0.98	0.4	4.06856
-0.98	0.42	4.08127
-0.98	0.44	4.09354
-0.98	0.46	4.10532
-0.98	0.48	4.11717
-0.98	0.5	4.1313
-0.98	0.52	4.15267
-0.98	0.54	4.18306
-0.98	0.56	4.20951
-0.98	0.58	4.22461
-0.98	0.6	4.23148
-0.98	0.62	4.23381
-0.98	0.64	4.23322
-0.98	0.66	4.23063
-0.98	0.68	4.22674
-0.98	0.7	4.22215
-0.98	0.72	4.21747
-0.98	0.74	4.2134
-0.98	0.76	4.21827
-0.98	0.78	4.22556
-0.98	0.8	4.23456
-0.98	0.82	4.245
-0.98	0.84	4.25665
-0.98	0.86	4.26935
-0.98	0.88	4.28292
-0.98	0.9	4.2972
-0.98	0.92	4.312
-0.98	0.94	4.3272
-0.98	0.96	4.34266
-0.98	0.98	4.35829
-0.98	1	4.37403

-0.96	-1	4.37391
-0.96	-0.98	4.34266
-0.96	-0.96	4.31176
-0.96	-0.94	4.28149
-0.96	-0.92	4.25218
-0.96	-0.9	4.2242
-0.96	-0.88	4.19789
-0.96	-0.86	4.17361
-0.96	-0.84	4.1517
-0.96	-0.82	4.13247
-0.96	-0.8	4.11623
-0.96	-0.78	4.10327
-0.96	-0.76	4.09393
-0.96	-0.74	4.08897
-0.96	-0.72	4.09504
-0.96	-0.7	4.10357
-0.96	-0.68	4.11382
-0.96	-0.66	4.1251
-0.96	-0.64	4.13667
-0.96	-0.62	4.14773
-0.96	-0.6	4.15742
-0.96	-0.58	4.16487
-0.96	-0.56	4.16924
-0.96	-0.54	4.1666
-0.96	-0.52	4.15021
-0.96	-0.5	4.12434
-0.96	-0.48	4.09852
-0.96	-0.46	4.07283
-0.96	-0.44	4.04695
-0.96	-0.42	4.02097
-0.96	-0.4	3.9953
-0.96	-0.38	3.9705
-0.96	-0.36	3.94712
-0.96	-0.34	3.92571
-0.96	-0.32	3.90673
-0.96	-0.3	3.89059
-0.96	-0.28	3.87766
-0.96	-0.26	3.86834
-0.96	-0.24	3.8634
-0.96	-0.22	3.8701
-0.96	-0.2	3.87971
-0.96	-0.18	3.89148
-0.96	-0.16	3.90473
-0.96	-0.14	3.91873
-0.96	-0.12	3.93265
-0.96	-0.1	3.94557
-0.96	-0.08	3.9565
-0.96	-0.06	3.96446
-0.96	-0.04	3.96849
-0.96	-0.02	3.96756
-0.96	6.17562e-16	3.96324
-0.96	0.02	3.96756
-0.96	0.04	3.96849
-0.96	0.06	3.96446
-0.96	0.08	3.9565
-0.96	0.1	3.94557
-0.96	0.12	3.93265
-0.96	0.14	3.91873
-0.96	0.16	3.90473
-0.96	0.18	3.89148
-0.96	0.2	3.87971
-0.96	0.22	3.8701
-0.96	0.24	3.8634
-0.96	0.26	3.86834
-0.96	0.28	3.87766
-0.96	0.3	3.89059
-0.96	0.32	3.90673
-0.96	0.34	3.92571
-0.96	0.36	3.94712
-0.96	0.38	3.9705
-0.96	0.4	3.9953
-0.96	0.42	4.02097
-0.96	0.44	4.04695
-0.96	0.46	4.07283
-0.96	0.48	4.09852
-0.96	0.5	4.12434
-0.96	0.52	4.15021
-0.96	0.54	4.1666
-0.96	0.56	4.16924
-0.96	0.58	4.16487
-0.96	0.6	4.15742
-0.96	0.62	4.14773
-0.96	0.64	4.13667
-0.96	0.66	4.1251
-0.96	0.68	4.11382
-0.96	0.7	4.10357
-0.96	0.72	4.09504
-0.96	0.74	4.08897
-0.96	0.76	4.09393
-0.96	0.78	4.10327
-0.96	0.8	4.11623
-0.96	0.82	4.13247
-0.96	0.84	4.1517
-0.96	0.86	4.17361
-0.96	0.88	4.19789
-0.96	0.9	4.2242
-0.96	0.92	4.25218
-0.96	0.94	4.28149
-0.96	0.96	4.31176
-0.96	0.98	4.34266
-0.96	1	4.37391

-0.94	-1	4.37345
-0.94	-0.98	4.3272
-0.94	-0.96	4.28149
-0.94	-0.94	4.23684
-0.94	-0.92	4.19383
-0.94	-0.9	4.15303
-0.94	-0.88	4.11499
-0.94	-0.86	4.08027
-0.94	-0.84	4.04936
-0.94	-0.82	4.02273
-0.94	-0.8	4.0008
-0.94	-0.78	3.98393
-0.94	-0.76	3.97254
-0.94	-0.74	3.96748
-0.94	-0.72	3.97549
-0.94	-0.7	3.98773
-0.94	-0.68	4.00337
-0.94	-0.66	4.02159
-0.94	-0.64	4.0415
-0.94	-0.62	4.06206
-0.94	-0.6	4.08216
-0.94	-0.58	4.10058
-0.94	-0.56	4.11602
-0.94	-0.54	4.12706
-0.94	-0.52	4.1273
-0.94	-0.5	4.10673
-0.94	-0.48	4.07541
-0.94	-0.46	4.03873
-0.94	-0.44	4.00029
-0.94	-0.42	3.96156
-0.94	-0.4	3.92359
-0.94	-0.38	3.88734
-0.94	-0.36	3.85367
-0.94	-0.34	3.82333
-0.94	-0.32	3.79697
-0.94	-0.3	3.77515
-0.94	-0.28	3.75832
-0.94	-0.26	3.74695
-0.94	-0.24	3.7419
-0.94	-0.22	3.75059
-0.94	-0.2	3.76395
-0.94	-0.18	3.78117
-0.94	-0.16	3.80145
-0.94	-0.14	3.82388
-0.94	-0.12	3.8474
-0.94	-0.1	3.8708
-0.94	-0.08	3.89272
-0.94	-0.06	3.91165
-0.94	-0.04	3.92588
-0.94	-0.02	3.93328
-0.94	6.17562e-16	3.93198
-0.94	0.02	3.93328
-0.94	0.04	3.92588
-0.94	0.06	3.91165
-0.94	0.08	3.89272
-0.94	0.1	3.8708
